"verse_id","lang","text"
"42019008","DEU","Zachäus aber trat hin und sagte zum Herrn : Siehe , Herr , die Hälfte meines Besitzes gebe ich ( nunmehr ) den Armen , und wenn ich von jemandem etwas erpresst habe , gebe ich es vierfach zurück ."
"42019008","CMN","撒该站着对主说 ： “主啊 ， 请看 ， 我要把家财的 一 半分给穷人 ， 我若敲诈了谁 ， 就还他四倍。”"
"42019008","JPN","ザアカイは立って主に言った、「主よ、わたしは誓って自分の財産の半分を貧民に施します。また、もしだれかから不正な取立てをしていましたら、それを四倍にして返します」。"
"42019009","ENG","Jesus said to him : » Salvation has come to this house today . He is also a son of Abraham ."
"42019009","DEU","Da sprach Jesus zu ihm : Heute ist diesem Hause Heil widerfahren , wie denn auch er ein Sohn Abrahams ist ."
"42019009","CMN","耶稣说 ： “今天救恩到了这家 ， 他也是亚伯拉罕的子孙。"
"42019009","JPN","イエスは彼に言われた、「きょう、救がこの家にきた。この人もアブラハムの子なのだから。"
"42019015","ENG","» He received the kingdom and went back to check on his servants . He wanted to know what they had gained by trading with the money he gave them ."
"42019015","DEU","Und es begab sich , als er wiederkam , nachdem er sich das Reich erworben hatte , da liess er die Knechte , denen er das Geld gegeben hatte , zu sich rufen , um zu erfahren , was jeder bei seinen Geschäften gewonnen habe ."
"42019015","CMN","他得了王位回来 ， 就吩咐把那些领了钱的仆人召来 ， 要知道他们作生意赚了多少。"
"42019015","JPN","さて、彼が王位を受けて帰ってきたとき、だれがどんなもうけをしたかを知ろうとして、金を渡しておいた僕たちを呼んでこさせた。"
"42019016","ENG","» The first reported : Your pound has made ten pounds more ."
"42019016","DEU","Da kam der erste und sagte : Herr , dein Pfund hat zehn Pfunde hinzuerworben ."
"42019016","CMN","第 一 个走过来说 ： ‘主啊 ， 你的 一 百银币 ， 已经赚了 一 千。’"
"42019016","JPN","最初の者が進み出て言った、『ご主人様、あなたの一ミナで十ミナをもうけました』。"
"42019018","ENG","» The second said : Your pound , Lord , has made five pounds ."
"42019018","DEU","Und der zweite kam und sagte : Dein Pfund , Herr , hat fünf Pfunde eingebracht ."
"42019018","CMN","第二个来说 ： ‘主啊 ， 你的 一 百银币 ， 已经赚了五百。’"
"42019018","JPN","次の者がきて言った、『ご主人様、あなたの一ミナで五ミナをつくりました』。"
"42019026","ENG","» I say to you , that every one who has more shall be given . The man who does not have what little he has shall be taken away from him ."
"42019026","DEU","Ich sage euch : Jedem , der hat , wird gegeben werden ; dem aber , der nicht hat , wird auch das genommen werden , was er hat ."
"42019026","CMN","主人说 ： ‘我告诉你们 ， 凡是有的 ， 还要给他 ； 没有的 ， 就算他有什么也要拿去。"
"42019026","JPN","『あなたがたに言うが、おおよそ持っている人には、なお与えられ、持っていない人からは、持っているものまでも取り上げられるであろう。"
"42019030","ENG","He told them , » Go into the nearby village . You will find a colt tied . No man has ever sat on him . Untie him and bring him to me ."
"42019030","DEU","und sagte : Gehet in das gegenüberliegende Dorf , und wenn ihr hineinkommt , werdet ihr darin ein Füllen angebunden finden , auf dem noch nie ein Mensch gesessen hat ; das bindet los und führet es her !"
"42019030","CMN","说 ： “你们往对面的村子里去 ， 就会看见 一 头从来没有人骑过的小驴 ， 拴在那里 ， 把它解开牵来。"
"42019030","JPN","「向こうの村へ行きなさい。そこにはいったら、まだだれも乗ったことのないろばの子がつないであるのを見るであろう。それを解いて、引いてきなさい。"
"42019037","ENG","He was near the descent of the Mount of Olives . The entire crowd of disciples rejoiced and praised God with a loud voice for all the mighty works they had seen ."
"42019037","DEU","Als er sich aber schon der Stelle näherte , wo man vom Ölberg ( nach Jerusalem ) hinabsteigt , fing die ganze Menge der Jünger voll Freude an , Gott mit lauter Stimme zu loben wegen all der machtvollen Taten , die sie gesehen hatten ,"
"42019037","CMN","他走近耶路撒冷 ， 快要下橄榄山的时候 ， 全体门徒因为所看见的 一 切神迹 ， 就欢乐起来 ， 大声赞美 神 ，"
"42019037","JPN","いよいよオリブ山の下り道あたりに近づかれると、大ぜいの弟子たちはみな喜んで、彼らが見たすべての力あるみわざについて、声高らかに神をさんびして言いはじめた、"
"42019046","ENG","He said : » It is written my house shall be a house of prayer . You have made it a den of robbers . «"
"42019046","DEU","und sprach zu ihnen : Es steht geschrieben : "" Und mein Haus soll ein Bethaus sein ! "" Ihr aber habt es zu einer Räuberhöhle gemacht ."
"42019046","CMN","对他们说 ： “经上记着 ： ‘我的殿是祷告的殿’ ， 你们竟把它弄成贼窝了。”"
"42019046","JPN","彼らに言われた、「『わが家は祈の家であるべきだ』と書いてあるのに、あなたがたはそれを盗賊の巣にしてしまった」。"
"42020039","ENG","Some of the scribes answered , » Teacher you have said well . «"
"42020039","DEU","Da antworteten einige der Schriftgelehrten und sagten : Meister , du hast trefflich geredet ."
"42020039","CMN","经学家中有几个说 ： “老师 ， 你说得好。”"
"42020039","JPN","律法学者のうちのある人々が答えて言った、「先生、仰せのとおりです」。"
"42022015","ENG","He said to them : » I have earnestly wanted to eat this Passover with you before I die ."
"42022015","DEU","Und er sprach zu ihnen : Mich hat sehnlich verlangt , dieses Passamahl mit euch zu essen , bevor ich leide ."
"42022015","CMN","他说 ： “我十分愿意在受难以前 ， 跟你们吃这逾越节的晚餐。"
"42022015","JPN","イエスは彼らに言われた、「わたしは苦しみを受ける前に、あなたがたとこの過越の食事をしようと、切に望んでいた。"
"42022017","ENG","He received a cup , and when he had given thanks , he said : » Take this , and share it among yourselves ."
"42022017","DEU","Und er nahm den Kelch , sprach das Dankgebet darüber und sagte : Nehmet ihn und teilet ihn unter euch !"
"42022017","CMN","耶稣接过杯来 ， 感谢了 ， 说 ： “你们拿这个 ， 大家分着喝。"
"42022017","JPN","そして杯を取り、感謝して言われた、「これを取って、互に分けて飲め。"
"42022022","ENG","» The Son of man indeed goes , as it has been determined . But woe to that man through whom he is betrayed ! «"
"42022022","DEU","Denn der Sohn des Menschen zwar geht dahin , wie es bestimmt ist ; doch wehe dem Menschen , durch den er verraten wird !"
"42022022","CMN","人子固然要照所预定的离世 ， 但出卖人子的那人有祸了 ！ ”"
"42022022","JPN","人の子は定められたとおりに、去って行く。しかし人の子を裏切るその人は、わざわいである」。"
"42022028","ENG","» You have continued with me in my temptations ."
"42022028","DEU","Ihr aber seid die , welche in meinen Versuchungen bei mir ausgeharrt haben ."
"42022028","CMN","我在磨炼之中 ， 常常和我同在的就是你们。"
"42022028","JPN","あなたがたは、わたしの試錬のあいだ、わたしと一緒に最後まで忍んでくれた人たちである。"
"42022032","ENG","» I prayed for you that your faith would not fail . Once you have turned again strengthen your brothers . «"
"42022032","DEU","ich aber habe für dich gebeten , dass dein Glaube nicht aufhöre ; und du , wenn du dich einst bekehrt hast , stärke deine Brüder !"
"42022032","CMN","但我已经为你祈求 ， 叫你的信心不至失掉。你回头的时候 ， 要坚固你的弟兄。”"
"42022032","JPN","しかし、わたしはあなたの信仰がなくならないように、あなたのために祈った。それで、あなたが立ち直ったときには、兄弟たちを力づけてやりなさい」。"
"42022071","ENG","They responded : » What further need do we have for witnesses ? We have heard this from his mouth . «"
"42022071","DEU","Da sagten sie : Was bedürfen wir weiter Zeugnis ? Wir haben es ja selbst aus seinem Munde gehört ."
"42022071","CMN","他们说 ： “我们还需要什么证供呢？我们亲自听见他所说的话了。”"
"42022071","JPN","すると彼らは言った、「これ以上、なんの証拠がいるか。われわれは直接彼の口から聞いたのだから」。"
"42023008","ENG","Herod was very happy to see Jesus . He had wanted to see him for a long time . He hoped to see him perform a miracle ."
"42023008","DEU","Herodes aber freute sich sehr , als er Jesus sah ; denn seit geraumer Zeit wünschte er ihn zu sehen , weil er von ihm gehört hatte , und er hoffte , ein Zeichen zu sehen , das von ihm getan würde ."
"42023008","CMN","希律看见耶稣 ， 非常欢喜 ， 因为他曾经听过耶稣的事 ， 早就想要见他 ， 希望看他行个神迹。"
"42023008","JPN","ヘロデはイエスを見て非常に喜んだ。それは、かねてイエスのことを聞いていたので、会って見たいと長いあいだ思っていたし、またイエスが何か奇跡を行うのを見たいと望んでいたからである。"
"42023014","ENG","He said : » You brought this man to me as one who perverted the people . I examined him before you and find no fault in this man . He has not done the things you accuse him of ."
"42023014","DEU","und sagte zu ihnen : Ihr habt diesen Menschen zu mir gebracht als einen , der das Volk abwendig mache . Und siehe , beim Verhör vor euch habe ich an diesem Menschen keinen Grund für eure Anklagen gefunden ;"
"42023014","CMN","对他们说 ： “你们把这人押到我这里来 ， 说他煽惑群众 ， 我已经在你们面前审讯过 ， 在他身上 一 点也找不到你们控告他的罪状 ，"
"42023014","JPN","「おまえたちは、この人を民衆を惑わすものとしてわたしのところに連れてきたので、おまえたちの面前でしらべたが、訴え出ているような罪は、この人に少しもみとめられなかった。"
"42023015","ENG","» Herod found no fault and sent him back to us . He has done nothing worthy of death ."
"42023015","DEU","aber auch Herodes nicht , denn er hat ihn zu uns zurückgeschickt . Und siehe , es ist nichts von ihm verübt worden , was des Todes würdig wäre ."
"42023015","CMN","连希律也找不到 ， 又把他送回我这里 ， 可见他没有作过该死的事。"
"42023015","JPN","ヘロデもまたみとめなかった。現に彼はイエスをわれわれに送りかえしてきた。この人はなんら死に当るようなことはしていないのである。"
"42023022","ENG","A third time he said to them : » Why , what evil has this man done ? I have found no reason to put him to death . I will therefore chastise him and release him . «"
"42023022","DEU","Darauf sagte er zum drittenmal zu ihnen : Was hat denn dieser Böses getan ? Ich habe keinen Grund zu einem Todesurteil bei ihm gefunden . Darum will ich ihn freigeben , nachdem ich ihn habe züchtigen lassen ."
"42023022","CMN","彼拉多第三次对他们说 ： “这人作过什么恶事呢？我在他身上找不出什么该死的罪。所以我要责打他 ， 然后把他释放。”"
"42023022","JPN","ピラトは三度目に彼らにむかって言った、「では、この人は、いったい、どんな悪事をしたのか。彼には死に当る罪は全くみとめられなかった。だから、むち打ってから彼をゆるしてやることにしよう」。"
"42023041","ENG","» We are indeed justly condemned for we receive the due reward of our deeds . But this man has done nothing wrong . «"
"42023041","DEU","Und wir zwar gerechterweise , denn wir empfangen , was unsre Taten wert sind ; dieser aber hat nichts Unrechtes getan ."
"42023041","CMN","我们是罪有应得的。我们所受的与所作的相称 ， 然而这个人并没有作过什么不对的事。”"
"42023041","JPN","お互は自分のやった事のむくいを受けているのだから、こうなったのは当然だ。しかし、このかたは何も悪いことをしたのではない」。"
"42024001","ENG","It was early in the morning on the first day of the week . They went to the tomb with the spices that they had prepared ."
"42024001","DEU","AM ersten Tage der Woche aber kamen sie am frühen Morgen zur Gruft und brachten den Balsam , den sie bereitet hatten ."
"42024001","CMN","礼拜日大清早的时候 ， 妇女们带着预备好的香料 ， 来到坟墓那里 ，"
"42024001","JPN","週の初めの日、夜明け前に、女たちは用意しておいた香料を携えて、墓に行った。"
"42024004","ENG","They were perplexed about what had happened . Two men stood by them in dazzling apparel ."
"42024004","DEU","Und es begab sich , während sie darüber ratlos waren , siehe , da traten zwei Männer in blitzendem Gewand zu ihnen ."
"42024004","CMN","她们正为此事猜疑的时候 ， 忽然有两个人 ， 穿着闪烁耀目的衣服 ， 站在她们旁边。"
"42024004","JPN","そのため途方にくれていると、見よ、輝いた衣を着たふたりの者が、彼らに現れた。"
"42024006","ENG","» He is not here . He has arisen ! Remember how he spoke to you when he was yet in Galilee ."
"42024006","DEU","Er ist nicht hier , sondern er ist auferweckt worden . Erinnert euch , wie er zu euch geredet hat , als er noch in Galiläa war ,"
"42024006","CMN","他不在这里 ， 已经复活了。你们应当记得他还在加利利的时候 ， 怎样告诉你们 ，"
"42024006","JPN","そのかたは、ここにはおられない。よみがえられたのだ。まだガリラヤにおられたとき、あなたがたにお話しになったことを思い出しなさい。"
"42024018","ENG","The one named Cleopas answered him : » Do you travel alone in Jerusalem and not know the things that have happened there these days ? «"
"42024018","DEU","Einer aber mit Namen Kleopas antwortete und sprach zu ihm : Bist du der einzige , der in Jerusalem weilt und nicht erfahren hat , was daselbst in diesen Tagen geschehen ist ?"
"42024018","CMN","一 个名叫革流巴的回答他 ： “在耶路撒冷作客的 ， 难道只有你不知道这几天在那里所发生的事吗？”"
"42024018","JPN","そのひとりのクレオパという者が、答えて言った、「あなたはエルサレムに泊まっていながら、あなただけが、この都でこのごろ起ったことをご存じないのですか」。"
"42024023","ENG","» They did not find his body . They said that they had also seen a vision of angels , who said that he was alive ."
"42024023","DEU","und seinen Leib nicht gefunden hatten , kamen sie und sagten , sie hätten gar eine Erscheinung von Engeln gesehen , die sagten , er lebe ."
"42024023","CMN","却找不到他的身体。她们回来说看见天使显现 ， 天使说他活了。"
"42024023","JPN","イエスのからだが見当らないので、帰ってきましたが、そのとき御使が現れて、『イエスは生きておられる』と告げたと申すのです。"
"42024025","ENG","He said to them : » You are foolish men . You are slow of heart to believe in all that the prophets have spoken !"
"42024025","DEU","Und er sprach zu ihnen : O ihr , die ihr unverständig und zu trägen Herzens seid , um zu glauben an alles , was die Propheten geredet haben !"
"42024025","CMN","耶稣说 ： “无知的人哪 ， 先知所说的 一 切话 ， 你们心里信得太迟钝了 ！"
"42024025","JPN","そこでイエスが言われた、「ああ、愚かで心のにぶいため、預言者たちが説いたすべての事を信じられない者たちよ。"
"42024030","ENG","When he had sat down with them to eat he took the bread and blessed ; and breaking it he gave to them ."
"42024030","DEU","Und es begab sich , als er mit ihnen zu Tische sass , nahm er das Brot , sprach das Dankgebet darüber , brach es und gab es ihnen ."
"42024030","CMN","到了吃饭的时候 ， 他拿起饼来 ， 感谢了 ， 擘开递给他们 ，"
"42024030","JPN","一緒に食卓につかれたとき、パンを取り、祝福してさき、彼らに渡しておられるうちに、"
"42024034","ENG","» The Lord has risen indeed , « they said , » and he appeared to Simon . «"
"42024034","DEU","die sagten : Der Herr ist wirklich auferweckt worden und dem Simon erschienen ."
"42024034","CMN","说 ： “主果然复活了 ， 已经向西门显现了。”"
"42024034","JPN","「主は、ほんとうによみがえって、シモンに現れなさった」と言っていた。"
"43001018","ENG","No man has ever seen God . The only begotten God-like one who is closest to the Father in the bosom of the Father tells us about him ."
"43001018","DEU","Niemand hat Gott jemals gesehen ; der einzige Sohn . der im Schosse des Vaters ist , der hat Kunde ( von ihm ) gebracht ."
"43001018","CMN","从来没有人见过 神 ， 只有在父怀里的独生子把他彰显出来。"
"43001018","JPN","神を見た者はまだひとりもいない。ただ父のふところにいるひとり子なる神だけが、神をあらわしたのである。"
"43001034","ENG","» I have seen , and have borne witness that this is the Son of God . «"
"43001034","DEU","Und ich habe gesehen und bezeugt , dass dieser der Sohn Gottes ist ."
"43001034","CMN","我看见了 ， 就作见证说 ： ‘这就是 神的儿子。’”"
"43001034","JPN","わたしはそれを見たので、このかたこそ神の子であると、あかしをしたのである」。"
"43001041","ENG","He found his brother Simon first . He said to him : » We have found the Messiah Christ . «"
"43001041","DEU","Dieser findet zuerst seinen Bruder Simon und sagt zu ihm : Wir haben den Messias gefunden das ist übersetzt : der Gesalbte ."
"43001041","CMN","他先找到自己的哥哥西门 ， 告诉他 ： “我们遇见弥赛亚了 ！ ”（“弥赛亚”的意思就是“基督”。）"
"43001041","JPN","彼はまず自分の兄弟シモンに出会って言った、「わたしたちはメシヤ訳せば、キリスト）にいま出会った」。"
"43001045","ENG","Philip found Nathanael , and said to him : » We have found the person Moses and the prophets wrote about in the Law and God’s word . It is Jesus of Nazareth , the son of Joseph . «"
"43001045","DEU","Philippus findet den Nathanael und sagt zu ihm : Den , von welchem Mose im Gesetz geschrieben hat und die Propheten , haben wir gefunden , Jesus , den Sohn Josephs , aus Nazareth ."
"43001045","CMN","腓力找到拿但业 ， 告诉他 ： “摩西在律法书上所写的 ， 和众先知所记的那位 ， 我们已经遇见了 ， 他就是约瑟的儿子拿撒勒人耶稣。”"
"43001045","JPN","このピリポがナタナエルに出会って言った、「わたしたちは、モーセが律法の中にしるしており、預言者たちがしるしていた人、ヨセフの子、ナザレのイエスにいま出会った」。"
"43002004","ENG","Jesus said to her : » Woman what have I to do with you ? My hour has not arrived . «"
"43002004","DEU","Und Jesus sagt zu ihr : Weib , was habe ich mit dir zu schaffen ? Meine Stunde ist noch nicht gekommen ."
"43002004","CMN","耶稣说 ： “母亲（“母亲”原文作“妇人”） ， 我跟你有什么关系呢？我的时候还没有到。”"
"43002004","JPN","イエスは母に言われた、「婦人よ、あなたは、わたしと、なんの係わりがありますか。わたしの時は、まだきていません」。"
"43002010","ENG","He said to him : » Every man sets out the good wine first . When the men have drunk freely the lower quality wine is served . You have kept the good wine until now . «"
"43002010","DEU","und sagt zu ihm : Jedermann setzt zuerst den guten Wein vor , und wenn sie trunken geworden sind , den geringern ; du hast den guten Wein bis jetzt aufgespart ."
"43002010","CMN","对他说 ： “人人都是先摆上好酒 ， 等到亲友喝够了 ， 才摆上次等的 ， 你倒把好酒留到现在。”"
"43002010","JPN","言った、「どんな人でも、初めによいぶどう酒を出して、酔いがまわったころにわるいのを出すものだ。それだのに、あなたはよいぶどう酒を今までとっておかれました」。"
"43003011","ENG","» This is the truth . We speak what we know and witness about what we have seen . But you do not receive our testimony ."
"43003011","DEU","Wahrlich , wahrlich , ich sage dir : Wir reden , was wir wissen , und bezeugen , was wir gesehen haben , und doch nehmt ihr unser Zeugnis nicht an ."
"43003011","CMN","我实实在在告诉你 ， 我们知道的 ， 才讲论 ； 见过的 ， 就作证 ， 然而你们却不接受我们的见证。"
"43003011","JPN","よくよく言っておく。わたしたちは自分の知っていることを語り、また自分の見たことをあかししているのに、あなたがたはわたしたちのあかしを受けいれない。"
"43003013","ENG","» No one has ever ascended into heaven but the Son of man who descended from heaven ."
"43003013","DEU","Und niemand ist in den Himmel hinaufgestiegen ausser dem , der aus dem Himmel herabgestiegen ist , der Sohn des Menschen , der im Himmel ist ."
"43003013","CMN","除了那从天上降下来的人子（有些抄本作“除了那从天上降下来仍旧在天上的人子”） ， 没有人升过天。"
"43003013","JPN","天から下ってきた者、すなわち人の子のほかには、だれも天に上った者はない。"
"43003018","ENG","» He who has an active faith in him is not judged . He who does not have an active faith has been judged already for he has not had faith in the name of the only begotten Son of God ."
"43003018","DEU","Wer an ihn glaubt , wird nicht gerichtet ; wer nicht glaubt , ist schon gerichtet , weil er an den Namen des einzigen Sohnes Gottes nicht geglaubt hat ."
"43003018","CMN","信他的 ， 不被定罪 ； 不信的 ， 罪已经定了 ， 因为他不信 神独生子的名。"
"43003018","JPN","彼を信じる者は、さばかれない。信じない者は、すでにさばかれている。神のひとり子の名を信じることをしないからである。"
"43003019","ENG","» This is the judgment , that the light has come into the world . People loved the darkness rather than the light for their works were evil ."
"43003019","DEU","Darin aber besteht das Gericht , dass das Licht in die Welt gekommen ist , und die Menschen liebten die Finsternis mehr als das Licht ; denn ihre Werke waren böse ."
"43003019","CMN","光来到世上 ， 世人因为自己的行为邪恶 ， 不爱光倒爱黑暗 ， 定他们罪的原因 ， 就在这里。"
"43003019","JPN","そのさばきというのは、光がこの世にきたのに、人々はそのおこないが悪いために、光よりもやみの方を愛したことである。"
"43003024","ENG","John had not yet been thrown into prison ."
"43003024","DEU","Johannes war nämlich noch nicht ins Gefängnis gesetzt worden ."
"43003024","CMN","那时约翰还没有入狱。"
"43003024","JPN","そのとき、ヨハネはまだ獄に入れられてはいなかった。"
"43003028","ENG","» You bear witness that I said I am not the Christ . I have been sent before him ."
"43003028","DEU","Ihr selbst bezeugt mir , dass ich gesagt habe : Nicht ich bin der Christus , sondern ich bin vor ihm her gesandt ."
"43003028","CMN","你们自己可以为我作证 ： 我曾说 ， 我不是基督 ， 不过是奉差遣作他的先锋的。"
"43003028","JPN","『わたしはキリストではなく、そのかたよりも先につかわされた者である』と言ったことをあかししてくれるのは、あなたがた自身である。"
"43003032","ENG","» He testifies about what he has seen and heard , but no man accepts his testimony ."
"43003032","DEU","Was er gesehen und gehört hat , das bezeugt er , und sein Zeugnis nimmt niemand an ."
"43003032","CMN","他把所见所闻的见证出来 ， 可是没有人接受他的见证。"
"43003032","JPN","彼はその見たところ、聞いたところをあかししているが、だれもそのあかしを受けいれない。"
"43003034","ENG","» For he whom God has sent speaks the words of God . God does not give the spirit by measure ."
"43003034","DEU","Denn der , den Gott gesandt hat , redet die Worte Gottes ; denn nicht nach ( begrenztem ) Mass gibt er den Geist ."
"43003034","CMN","神所差来的那 一 位讲 神的话 ， 因为 神把圣灵无限地赐给他。"
"43003034","JPN","神がおつかわしになったかたは、神の言葉を語る。神は聖霊を限りなく賜うからである。"
"43003035","ENG","» The Father loves the Son and has given all things into his hand ."
"43003035","DEU","Der Vater liebt den Sohn und hat alles in seine Hand gegeben ."
"43003035","CMN","父爱子 ， 已经把万有交在他手里。"
"43003035","JPN","父は御子を愛して、万物をその手にお与えになった。"
"43004001","ENG","The Lord was aware that the Pharisees had heard that Jesus made and baptized more disciples than John ."
"43004001","DEU","ALS nun Jesus erfuhr , dass die Pharisäer gehört hatten , er mache und taufe mehr Jünger als Johannes -"
"43004001","CMN","主知道法利赛人听见他收门徒和施洗比约翰更多"
"43004001","JPN","イエスが、ヨハネよりも多く弟子をつくり、またバプテスマを授けておられるということを、パリサイ人たちが聞き、それを主が知られたとき、"
"43004010","ENG","Jesus answered : » If you know the gift of God and who asked you for a drink , you would have asked him to give you living water . «"
"43004010","DEU","Jesus antwortete und sprach zu ihr : Kenntest du die Gabe Gottes und ( wüsstest du , ) wer der ist , der zu dir sagt : Gib mir zu trinken , so hättest du ihn gebeten , und er hätte dir lebendiges Wasser gegeben ."
"43004010","CMN","耶稣回答她 ： “你若知道 神的恩赐 ， 和对你说‘请给我水喝’的是谁 ， 你必早已求他 ， 他也必早把活水赐给你了。”"
"43004010","JPN","イエスは答えて言われた、「もしあなたが神の賜物のことを知り、また、『水を飲ませてくれ』と言った者が、だれであるか知っていたならば、あなたの方から願い出て、その人から生ける水をもらったことであろう」。"
"43004018","ENG","» For you have had five husbands . The one you have now is not your husband , this is true . «"
"43004018","DEU","denn fünf Männer hast du gehabt , und der , den du jetzt hast , ist nicht dein Mann . Da hast du die Wahrheit gesagt ."
"43004018","CMN","你以前有五个丈夫 ， 现在有的并不是你的丈夫 ； 你说这话是真的。”"
"43004018","JPN","あなたには五人の夫があったが、今のはあなたの夫ではない。あなたの言葉のとおりである」。"
"43004029","ENG","» Come see a man who told me everything I have ever done . Could this be the Christ ? «"
"43004029","DEU","Kommet , sehet einen Menschen , der mir alles gesagt hat , was ich getan habe ! Sollte dieser etwa gar der Christus sein ?"
"43004029","CMN","“你们来 ， 看看 一 个人 ， 他把我所作的 一 切都说出来 ， 难道这人就是基督吗？”"
"43004029","JPN","「わたしのしたことを何もかも、言いあてた人がいます。さあ、見にきてごらんなさい。もしかしたら、この人がキリストかも知れません」。"
"43004039","ENG","Many Samaritans of that city put faith believed in him because of what the woman said : » He told me everything I have ever done . «"
"43004039","DEU","Aus jener Stadt aber glaubten viele von den Samaritern an ihn um des Wortes der Frau willen , die bezeugte : Er hat mir alles gesagt , was ich getan habe ."
"43004039","CMN","因着那妇人作见证的话 ： “他把我所作的 一 切都说出来了” ， 那城里就有许多撒玛利亚人信了耶稣。"
"43004039","JPN","さて、この町からきた多くのサマリヤ人は、「この人は、わたしのしたことを何もかも言いあてた」とあかしした女の言葉によって、イエスを信じた。"
"43005006","ENG","Jesus saw him lying there . He knew that he had been sick for a long time . So he asked him : » Do you want to get well ? «"
"43005006","DEU","Als Jesus diesen daliegen sah und erfuhr , dass er schon lange Zeit ( so ) zugebracht hatte , sagt er zu ihm : Willst du gesund werden ?"
"43005006","CMN","耶稣看见他躺着 ， 知道他病了很久 ， 就问他 ： “你要痊愈吗？”"
"43005006","JPN","イエスはその人が横になっているのを見、また長い間わずらっていたのを知って、その人に「なおりたいのか」と言われた。"
"43005022","ENG","» The Father does not judge any man for he has given all judgment to the Son ."
"43005022","DEU","Denn auch das Gericht übt der Vater über niemand aus , sondern er hat das Gericht ganz dem Sohn übergeben ,"
"43005022","CMN","父不审判人 ， 却已经把审判的权柄完全交给子 ，"
"43005022","JPN","父はだれをもさばかない。さばきのことはすべて、子にゆだねられたからである。"
"43005024","ENG","» Truly , Truly I say to you , he who hears my word , and believes him that sent me , has everlasting life . He will not receive judgment for he has passed out of death into life ."
"43005024","DEU","Wahrlich , wahrlich , ich sage euch : Wer mein Wort hört und dem glaubt , der mich gesandt hat , der hat ewiges Leben , und in ein Gericht kommt er nicht , sondern er ist aus dem Tod ins Leben hinübergegangen ."
"43005024","CMN","我实实在在告诉你们 ， 那听见我的话又信那差我来的 ， 就有永生 ， 不被定罪 ， 而是已经出死入生了。"
"43005024","JPN","よくよくあなたがたに言っておく。わたしの言葉を聞いて、わたしをつかわされたかたを信じる者は、永遠の命を受け、またさばかれることがなく、死から命に移っているのである。"
"43005033","ENG","» You sent people to John the Baptist and he has witnessed about the truth ."
"43005033","DEU","Ihr habt zu Johannes gesandt , und er hat für die Wahrheit Zeugnis abgelegt ;"
"43005033","CMN","你们曾经派人到约翰那里 ， 他为真理作过见证。"
"43005033","JPN","あなたがたはヨハネのもとへ人をつかわしたが、そのとき彼は真理についてあかしをした。"
"43005036","ENG","» The testimony I have is greater than that of John . The works I do are the works the Father gave me to accomplish . They testify that the Father has sent me ."
"43005036","DEU","Das Zeugnis jedoch , das ich habe , ist grösser als das des Johannes ; denn die Werke , die mir der Vater zu vollbringen gegeben hat , eben die Werke , die ich tue , zeugen von mir , dass mich der Vater gesandt hat ."
"43005036","CMN","但我有比约翰更大的见证 ， 因为父赐给我要我完成的工作 ， 就是我所要作的 ， 证明我是父所差来的。"
"43005036","JPN","しかし、わたしには、ヨハネのあかしよりも、もっと力あるあかしがある。父がわたしに成就させようとしてお与えになったわざ、すなわち、今わたしがしているこのわざが、父のわたしをつかわされたことをあかししている。"
"43005037","ENG","» The Father who sent me testifies about me . You have not heard his voice nor seen him at any time ."
"43005037","DEU","Und der Vater , der mich gesandt hat , er hat von mir gezeugt . Weder seine Stimme habt ihr jemals gehört noch seine Gestalt gesehen ,"
"43005037","CMN","差我来的父亲自为我作了见证。他的声音 ， 你们从没有听过 ； 他的容貌 ， 你们从没有见过 ；"
"43005037","JPN","また、わたしをつかわされた父も、ご自分でわたしについてあかしをされた。あなたがたは、まだそのみ声を聞いたこともなく、そのみ姿を見たこともない。"
"43005038","ENG","» You do not have his word dwelling in you . This is because you do not believe in the person he has sent ."
"43005038","DEU","und sein Wort habt ihr nicht bleibend in euch ; denn dem , den jener gesandt hat , glaubt ihr nicht ."
"43005038","CMN","他的道 ， 你们也不放在心里 ， 因为你们不信他所差来的那 一 位。"
"43005038","JPN","また、神がつかわされた者を信じないから、神の御言はあなたがたのうちにとどまっていない。"
"43005045","ENG","» Do not think that I will accuse you before the Father . Moses on whom you have set your hope is a plaintiff against you ."
"43005045","DEU","Meinet nicht , dass ich euch beim Vater anklagen werde ! Es gibt einen , der euch anklagt , Mose , auf den ihr eure Hoffnung gesetzt habt ."
"43005045","CMN","不要以为我要向父控告你们 ， 有 一 位控告你们的 ， 就是你们所仰赖的摩西。"
"43005045","JPN","わたしがあなたがたのことを父に訴えると、考えてはいけない。あなたがたを訴える者は、あなたがたが頼みとしているモーセその人である。"
"43006013","ENG","They gathered twelve baskets of leftovers after everyone had eaten ."
"43006013","DEU","Da sammelten sie und füllten zwölf Körbe mit Brocken von den fünf Gerstenbroten , die denen übriggeblieben waren , welche gegessen hatten ."
"43006013","CMN","门徒就把众人吃剩那五个大麦饼的零碎收拾起来 ， 装满了十二个篮子。"
"43006013","JPN","そこで彼らが集めると、五つの大麦のパンを食べて残ったパンくずは、十二のかごにいっぱいになった。"
"43006017","ENG","They boarded a boat to travel over the sea to Capernaum . It was dark and Jesus had not yet come to them ."
"43006017","DEU","stiegen in ein Schiff und wollten ans jenseitige Ufer des Sees nach Kapernaum fahren . Und es war schon finster geworden , und Jesus war noch nicht zu ihnen gekommen ."
