TokenID,Lang,Target,Text,ENGGram
47007003,JPN,,わたしは、責めるつもりでこう言うのではない。前にも言ったように、あなたがたはわたしの心のうちにいて、わたしたちと生死を共にしているのである。,
47007013,ENG,,"Therefore we have been comforted in your comfort . We enjoyed our comfort the more exceedingly for the joy of Titus , because all of you have refreshed his mental disposition .",
47007013,DEU,,"Deshalb sind wir getröstet . Zu unsrem Trost hinzu aber freuten wir uns noch weit mehr über die Freude des Titus , dass sein Geist durch euch alle beruhigt worden ist .",
47007013,CMN,,因此 ， 我们得了安慰。在这安慰之外 ， 我们因提多的喜乐就更加欢喜 ， 因为他的心从你们众人那里得到畅快。,
47007013,JPN,,こういうわけで、わたしたちは慰められたのである。これらの慰めの上にテトスの喜びが加わって、わたしたちはなおいっそう喜んだ。彼があなたがた一同によって安心させられたからである。,
47007014,ENG,,"If in anything I have boasted about him to you , I was not put to shame ; but as we spoke all things to you in truth , so our boasting also which I made before Titus was found to be truth .",
47007014,DEU,,"Denn wenn ich ihm zu euren Gunsten etwas gerühmt habe , bin ich nicht zuschanden geworden , sondern wie wir alles in Wahrheit zu euch geredet haben , so ist auch unser Rühmen gegenüber Titus Wahrheit geworden .",
47007014,CMN,,我若对他夸奖过你们什么 ， 也不觉得惭愧。我们对你们所说的是真话 ， 照样 ， 我们在提多面前夸奖你们的也是真的。,
47007014,JPN,,そして、わたしは彼に対してあなたがたのことを少しく誇ったが、それはわたしの恥にならないですんだ。あなたがたにいっさいのことを真実に語ったように、テトスに対して誇ったことも真実となってきたのである。,
47008001,ENG,,We make known to you brothers the grace of God that has been given to the congregations of Macedonia .,
47008001,DEU,,"WIR tun euch aber , ihr Brüder , die Gnade Gottes kund , die in den Gemeinden von Mazedonien verliehen worden ist ,",
47008001,CMN,,弟兄们 ， 我现在把 神赐给马其顿众教会的恩典告诉你们 ：,
47008001,JPN,,兄弟たちよ。わたしたちはここで、マケドニヤの諸教会に与えられた神の恵みを、あなたがたに知らせよう。,
47008018,ENG,,"And we have sent together with him the brother , whose praise in the good news has spread through all the congregations ,",
47008018,DEU,,"Wir senden aber mit ihm den Bruder , dessen Lob wegen ( der Verkündigung ) des Evangeliums bei allen Gemeinden verbreitet ist ,",
47008018,CMN,,我们还派了 一 位弟兄和他同去 ， （这人在福音的事工上 ， 得到了众教会的称赞。,
47008018,JPN,,わたしたちはまた、テトスと一緒に、ひとりの兄弟を送る。この兄弟が福音宣伝の上で得たほまれは、すべての教会に聞えているが、,
47009002,ENG,,I know you are ready and I boast about to the Macedonians . That Achaia has been prepared since last year . Your zeal stirred up many of them .,
47009002,DEU,,"denn ich kenne eure Bereitwilligkeit , die ich eurethalben den Mazedoniern rühme , dass nämlich Achaja gerüstet ist seit vorigem Jahre ; und euer Eifer hat die Mehrzahl ( von ihnen ) angespornt .",
47009002,CMN,,因为我知道你们有这个心愿。我对马其顿人称赞你们 ， 说 ： “亚该亚人去年已经预备好了。”你们的热心就激励了许多的人。,
47009002,JPN,,わたしは、あなたがたの好意を知っており、そのために、あなたがたのことをマケドニヤの人々に誇って、アカヤでは昨年以来、すでに準備をしているのだと言った。そして、あなたがたの熱心は、多くの人を奮起させたのである。,
47009003,ENG,,"But I have sent the brothers that our boasting about you may not be made void in this respect . Even as I said , you may be prepared :",
47009003,DEU,,"Ich sende aber die Brüder , damit unser Rühmen zu euren Gunsten in diesem Stück nicht zunichte wird , damit ihr , wie ich gesagt habe , gerüstet seid ;",
47009003,CMN,,我派了那几位弟兄前来 ， 为了要使我们在这事上对你们的称赞不至落空 ， 好让你们可以照着我所说的准备妥当 ，,
47009003,JPN,,わたしが兄弟たちを送ることにしたのは、あなたがたについてわたしたちの誇ったことが、この場合むなしくならないで、わたしが言ったとおり準備していてもらいたいからである。,
47009007,ENG,,"Let each man do according as he has purposed in his heart : not grudgingly , or of necessity : for God loves a cheerful giver .",
47009007,DEU,,"Jeder ( gebe ) , wie er es sich im Herzen vorgenommen hat , nicht aus Missmut heraus oder aus Zwang ; denn einen fröhlichen Geber hat Gott lieb .",
47009007,CMN,,各人要照着心里所决定的捐输 ， 不要为难 ， 不必勉强 ， 因为捐得乐意的人 ， 是 神所喜爱的。,
47009007,JPN,,各自は惜しむ心からでなく、また、しいられてでもなく、自ら心で決めたとおりにすべきである。神は喜んで施す人を愛して下さるのである。,
47009009,ENG,,As it is written : He has scattered abroad his gifts to the poor . His righteousness abides forever .,
47009009,DEU,,"wie geschrieben steht : "" Er hat ausgestreut , er hat den Armen gegeben ; seine Gerechtigkeit bleibt in Ewigkeit . """,
47009009,CMN,,如经上所说 ： “他广施钱财 ， 赒济穷人 ； 他的仁义 ， 存到永远。”,
47009009,JPN,,「彼は貧しい人たちに散らして与えた。その義は永遠に続くであろう」と書いてあるとおりである。,
47011021,ENG,,"I speak concerning reproach , as though we had been weak . If any are bold , I speak foolishly for I am also bold .",
47011021,DEU,,"Zur Schande ( für euch ) sage ich es , als ob wir schwach gewesen wären . Worauf es aber jemand wagt - ich rede in Torheit - , darauf wage ich es auch .",
47011021,CMN,,说来惭愧 ， 我们太软弱了。说句愚昧的话 ， 如果有人在什么事上是勇敢的 ， 我也是勇敢的。,
47011021,JPN,,言うのも恥ずかしいことだが、わたしたちは弱すぎたのだ。もしある人があえて誇るなら、わたしは愚か者になって言うが、わたしもあえて誇ろう。,
47011025,ENG,,"Three times I was beaten with rods , once I was stoned , I suffered shipwreck three times , a night and a day I have spent in the deep .",
47011025,DEU,,"dreimal bin ich mit Ruten geschlagen , einmal gesteinigt worden , dreimal habe ich Schiffbruch gelitten , einen Tag und eine Nacht habe ich auf dem tiefen Meer ( treibend ) zugebracht ;",
47011025,CMN,,被棍打过三次 ， 被石头打过 一 次 ， 三次遇着船坏 ， 在深海里飘了 一 昼一夜 ；,
47011025,JPN,,ローマ人にむちで打たれたことが三度、石で打たれたことが一度、難船したことが三度、そして、一昼夜、海の上を漂ったこともある。,
47012011,ENG,,"I have become a fool in boasting . You have compelled me : for I ought to have been commended about you : for in nothing am I inferior to the most prominent apostles , though I am nothing .",
47012011,DEU,,"ICH bin ein Tor geworden ; ihr habt mich ( dazu ) gezwungen . Ich sollte ja von Rechts wegen von euch empfohlen werden ; denn ich habe in nichts hinter den "" übergrossen Aposteln "" zurückgestanden , wenn ich auch nichts bin .",
47012011,CMN,,我成了愚妄的人 ， 是你们逼成的。其实你们应该称赞我 ， 因为我虽然算不得什么 ， 却没有 一 点比不上那些“超等使徒”。,
47012011,JPN,,わたしは愚か者となった。あなたがたが、むりにわたしをそうしてしまったのだ。実際は、あなたがたから推薦されるべきであった。というのは、たといわたしは取るに足りない者だとしても、あの大使徒たちにはなんら劣るところがないからである。,
47012021,ENG,,"I am afraid that the next time I come my God will humiliate me in your presence , and I shall weep over many who sinned in the past and have not repented of the uncleanness , fornication and loose conduct that they have practiced .",
47012021,DEU,,"es möchte , wenn ich komme , mein Gott mich vor euch von neuem demütigen und ich möchte genötigt sein , über viele von denen zu trauern , die zuvor gesündigt hatten und nicht Busse getan haben wegen der unsaubern Dinge und der Unzucht und Ausschweifung , die sie getrieben haben .",
47012021,CMN,,又怕我再来的时候 ， 我的 神使我在你们面前羞愧 ； 并且我要为许多从前犯罪的人哀痛 ， 因为他们行了污秽、奸淫、邪荡的事 ， 却不肯悔改。,
47012021,JPN,,わたしが再びそちらに行った場合、わたしの神が、あなたがたの前でわたしに恥をかかせ、その上、多くの人が前に罪を犯していながら、その汚れと不品行と好色とを悔い改めていないので、わたしを悲しませることになりはすまいか。,
47013002,ENG,,I told you in advance as if I were present the second time . Being absent now I write to those who have sinned and to all others . If I come again I will not spare you .,
47013002,DEU,,"Ich habe zum voraus gesagt und sage zum voraus , wie bei meiner zweiten Anwesenheit , ( so ) auch jetzt abwesend , denen , die zuvor gesündigt haben und den übrigen allen , dass ich , wenn ich von neuem komme , nicht schonen werde .",
47013002,CMN,,我第二次到你们那里去的时候说过 ， 现今不在你们那里 ， 再预先对那些从前犯了罪的和其余的人说 ： 我若再来 ， 必不宽容 ，,
47013002,JPN,,わたしは、前に罪を犯した者たちやその他のすべての人々に、二度目に滞在していたとき警告しておいたが、離れている今またあらかじめ言っておく。今度行った時には、決して容赦はしない。,
48002002,ENG,,"I went in response to a revelation . I demonstrated to them the way I spread the good news among the people of the nations . I did this privately before them for they have a reputation . I am concerned that by any means I should be running , or had run , in vain .",
48002002,DEU,,"Ich zog aber hinauf infolge einer Offenbarung ; und ich setzte ihnen das Evangelium auseinander , das ich unter den Heiden predige , in gesonderter Besprechung jedoch denen , die in Geltung stehen , damit ich nicht etwa vergeblich liefe oder gelaufen wäre .",
48002002,CMN,,我是顺从启示去的 ； 在那里我对他们说明我在外族人中所传的福音 ， 私下讲了给那些有名望的人听 ， 免得我从前或现在都白跑了。,
48002002,JPN,,そこに上ったのは、啓示によってである。そして、わたしが異邦人の間に宣べ伝えている福音を、人々に示し、「重だった人たち」には個人的に示した。それは、わたしが現に走っており、またすでに走ってきたことが、むだにならないためである。,
48002007,ENG,,"On the contrary , they saw that I had been entrusted with the good news to people who are not circumcised . Just as Peter had been entrusted with the good news to the people who are circumcised .",
48002007,DEU,,"sondern im Gegenteil , als sie sahen , dass mir das Evangelium an die Unbeschnittenen anvertraut sei wie dem Petrus an die Beschnittenen -",
48002007,CMN,,反而因为看见我受托传福音给没有受割礼的人 ， 就像彼得受托传福音给受割礼的人 一 样 ，,
48002007,JPN,,それどころか、彼らは、ペテロが割礼の者への福音をゆだねられているように、わたしには無割礼の者への福音がゆだねられていることを認め、,
48002020,ENG,,"I have been impaled with Christ . It is no longer I that live , but Christ lives in me . The life that I now live in the flesh physical body I live by faith . This is the faith that is in the Son of God . He loved me and gave himself up for me .",
48002020,DEU,,"ich lebe , aber nicht mehr ich , sondern Christus lebt in mir . Was ich aber jetzt im Fleische lebe , das lebe ich im Glauben an den Sohn Gottes , der mich geliebt und sich für mich dahingegeben hat .",
48002020,CMN,,我已经与基督同钉十字架 ； 现在活着的 ， 不再是我 ， 而是基督活在我里面 ； 如今在肉身中活着的我 ， 是因信 神的儿子而活的 ； 他爱我 ， 为我舍己。,
48002020,JPN,,生きているのは、もはや、わたしではない。キリストが、わたしのうちに生きておられるのである。しかし、わたしがいま肉にあって生きているのは、わたしを愛し、わたしのためにご自身をささげられた神の御子を信じる信仰によって、生きているのである。,
48003015,ENG,,"Brothers , I speak like a man speaks : Though it is only a man's covenant , yet when it has been confirmed , no one makes it void , or adds to it .",
48003015,DEU,,"IHR Brüder , ich rede nach menschlicher Weise . Niemand stösst doch auch nur eines Menschen Testament um , nachdem es in Kraft erklärt ist , oder verordnet ( etwas ) hinzu .",
48003015,CMN,,弟兄们 ， 我照着人的常理说 ： 一个立好了的约 ， 虽然是人所立的 ， 却没有人可以废弃或增加。,
48003015,JPN,,兄弟たちよ。世のならわしを例にとって言おう。人間の遺言でさえ、いったん作成されたら、これを無効にしたり、これに付け加えたりすることは、だれにもできない。,
48003019,ENG,,"What then is the law ? It was added to cause awareness of sin because of transgressions , till the seed should come to whom the promise has been made . It was ordained through angels by the hand of a mediator .",
48003019,DEU,,"Was soll nun das Gesetz ? Der Übertretungen wegen wurde es , bis der Nachkomme käme , dem die Verheissung gegeben ist , hinzugefügt , indem es angeordnet wurde durch Engel mit Hilfe eines Mittlers .",
48003019,CMN,,那么 ， 为什么要有律法呢？是为了过犯的缘故才加上的 ， 直到那得应许的后裔来到。律法是借着天使经中保的手设立的 ；,
48003019,JPN,,それでは、律法はなんであるか。それは違反を促すため、あとから加えられたのであって、約束されていた子孫が来るまで存続するだけのものであり、かつ、天使たちをとおし、仲介者の手によって制定されたものにすぎない。,
48003021,ENG,,"Is the Law then against the promises of God ? God forbid ! If a law had been given which could impart life , righteousness would have been from the Law .",
48003021,DEU,,"Ist also das Gesetz ( entscheidend ) wider die Verheissungen Gottes ? Das sei ferne ! Denn wenn ein Gesetz gegeben wäre , welches Leben verleihen könnte , so käme die Gerechtigkeit wirklich aus dem Gesetz .",
48003021,CMN,,这样 ， 律法和 神的应许是对立的吗？绝对不是。如果所赐下的律法能使人得生命 ， 义就真的是出于律法了。,
48003021,JPN,,では、律法は神の約束と相いれないものか。断じてそうではない。もし人を生かす力のある律法が与えられていたとすれば、義はたしかに律法によって実現されたであろう。,
48003025,ENG,,"Now that faith has come , we are no longer under a schoolmaster .",
48003025,DEU,,"Nachdem aber der Glaube gekommen ist , sind wir nicht mehr unter einem Zuchtmeister .",
48003025,CMN,,但信的道理既然来到 ， 我们就不再在启蒙教师之下了。,
48003025,JPN,,しかし、いったん信仰が現れた以上、わたしたちは、もはや養育掛のもとにはいない。,
48004007,ENG,,So you are no longer slaves but a son . And as a son God has made you an heir .,
48004007,DEU,,"Somit bist du nicht mehr Sklave , sondern Sohn ; wenn aber Sohn , dann auch Erbe durch Gott .",
48004007,CMN,,这样 ， 你不再是奴仆 ， 而是儿子 ； 既然是儿子 ， 就靠着 神承受产业了。,
48004007,JPN,,したがって、あなたがたはもはや僕ではなく、子である。子である以上、また神による相続人である。,
48004009,ENG,,"Now that you have come to know God , or rather to be known by God , how is it that you turn back again to the weak and poor fundamental things ? Do you want to slave for them all over again ?",
48004009,DEU,,"Jetzt jedoch , da ihr Gott erkannt habt , vielmehr aber von Gott erkannt worden seid , wie könnt ihr wieder zurückkehren zu den schwachen und armseligen Naturmächten , denen ihr wieder von neuem dienen wollt ?",
48004009,CMN,,现在你们既然认识 神 ， 更可以说是 神所认识的 ， 怎么还回到那些软弱贫乏的言论 ， 情愿再作它们的奴仆呢？,
48004009,JPN,,しかし、今では神を知っているのに、否、むしろ神に知られているのに、どうして、あの無力で貧弱な、もろもろの霊力に逆もどりして、またもや、新たにその奴隷になろうとするのか。,
48004011,ENG,,"I fear for you , that I have labored for you to no purpose and failed .",
48004011,DEU,,"Ich fürchte für euch , dass ich am Ende vergeblich an euch gearbeitet habe .",
48004011,CMN,,我为你们担心 ， 恐怕我在你们身上的劳苦是白费了。,
48004011,JPN,,わたしは、あなたがたのために努力してきたことが、あるいは、むだになったのではないかと、あなたがたのことが心配でならない。,
48004015,ENG,,"Where then is your positive attitude ? I bear you witness , that , if possible , you would have plucked out your eyes and given them to me .",
48004015,DEU,,"Wo bleibt nun euer ( einstiges ) Rühmen , glückselig zu sein ? Denn ich bezeuge euch , dass ihr , wenn möglich , euch die Augen ausgerissen und sie mir gegeben hättet .",
48004015,CMN,,现在 ， 你们的欢乐在哪里呢？我可以为你们作证 ， 那时如果可能 ， 你们甚至愿意把你们的眼睛剜出来给我哩 ！,
48004015,JPN,,その時のあなたがたの感激は、今どこにあるのか。はっきり言うが、あなたがたは、できることなら、自分の目をえぐり出してでも、わたしにくれたかったのだ。,
48005004,ENG,,You who seek to be righteous by Law are separated from Christ . You have fallen away from grace .,
48005004,DEU,,"Ihr seid losgelöst von Christus , die ihr auf Grund des Gesetzes gerechtgesprochen werden wollt ; ihr seid aus der Gnade gefallen .",
48005004,CMN,,你们这些靠律法称义的人 ， 是和基督隔绝 ， 从恩典中坠落了。,
48005004,JPN,,律法によって義とされようとするあなたがたは、キリストから離れてしまっている。恵みから落ちている。,
48005011,ENG,,"But I , brothers , if I still preach circumcision , why am I still persecuted ? Then has the stumbling block of the stake been done away ?",
48005011,DEU,,"Ich aber , ihr Brüder , wenn ich noch die Beschneidung predige , warum werde ich noch verfolgt ? Das Ärgernis des Kreuzes wäre ja ( dann ) abgetan .",
48005011,CMN,,弟兄们 ， 如果我仍旧传割礼 ， 我为什么还受迫害呢？若是这样 ， 十字架绊倒人的地方就没有了。,
48005011,JPN,,兄弟たちよ。わたしがもし今でも割礼を宣べ伝えていたら、どうして、いまなお迫害されるはずがあろうか。そうしていたら、十字架のつまずきは、なくなっているであろう。,
48005024,ENG,,Those who belong to Christ Jesus have impaled the flesh with its passions and lusts .,
48005024,DEU,,"Die aber , welche Christus Jesus angehören , haben ihr Fleisch samt seinen Leidenschaften und Lüsten gekreuzigt .",
48005024,CMN,,属基督耶稣的人 ， 是已经把肉体和邪情私欲都钉在十字架上了。,
48005024,JPN,,キリスト・イエスに属する者は、自分の肉を、その情と欲と共に十字架につけてしまったのである。,
48006013,ENG,,"For not even those who receive circumcision obey the Law . They desire to have you circumcised , that they may boast in your flesh .",
48006013,DEU,,"Denn nicht einmal die , welche sich beschneiden lassen , halten selber das Gesetz , sondern sie wollen , dass ihr euch beschneiden lasst , damit sie sich eures Fleisches rühmen können .",
48006013,CMN,,那些受割礼的人 ， 自己也不遵守律法 ， 反而要你们受割礼 ， 为的是要借着你们的肉身夸口。,
48006013,JPN,,事実、割礼のあるもの自身が律法を守らず、ただ、あなたがたの肉について誇りたいために、割礼を受けさせようとしているのである。,
48006014,ENG,,"Never should I boast except in the stake symbolic : self-denial and atonement of our Lord Jesus Christ . It is through this stake that the world has been impaled to me , and I to the world .",
48006014,DEU,,"Von mir aber sei es ferne , mich zu rühmen , als nur des Kreuzes unsres Herrn Jesus Christus , durch das mir die Welt gekreuzigt ist und ich der Welt .",
48006014,CMN,,至于我 ， 我绝不以别的夸口 ， 只夸我们主耶稣基督的十字架。借着这十字架 ， 在我来说 ， 世界已经钉在十字架上了 ； 就世界来说 ， 我也已经钉在十字架上了。,
48006014,JPN,,しかし、わたし自身には、わたしたちの主イエス・キリストの十字架以外に、誇とするものは、断じてあってはならない。この十字架につけられて、この世はわたしに対して死に、わたしもこの世に対して死んでしまったのである。,
49001003,ENG,,Blessed be the God and Father of our Lord Jesus Christ . He has blessed us with every spiritual blessing in the heavenly places through Christ .,
49001003,DEU,,"GEPRIESEN sei Gott , der Vater unsres Herrn Jesus Christus , der uns mit jedem geistlichen Segen in der Himmelswelt durch Christus gesegnet hat .",
49001003,CMN,,我们主耶稣基督的父 神是应当称颂的。他在基督里 ， 曾经把天上各种属灵的福分赐给我们 ：,
49001003,JPN,,ほむべきかな、わたしたちの主イエス・キリストの父なる神。神はキリストにあって、天上で霊のもろもろの祝福をもって、わたしたちを祝福し、,
49001013,ENG,,You have heard the word of the truth in Christ . It is the good news about your salvation . You also believed and were sealed with the promised Holy Spirit .,
49001013,DEU,,"Und in ihm habt auch ihr , nachdem ihr das Wort der Wahrheit gehört habt , das Evangelium eures Heils - in ihm habt auch ihr , nachdem ihr gläubig geworden seid , das Siegel ( der Gotteskindschaft ) empfangen durch den heiligen Geist , der ( in seiner ganzen Fülle ) verheissen ist ,",
49001013,CMN,,你们既然听了真理的道 ， 就是使你们得救的福音 ， 也信了基督 ， 就在他里面受了所应许的圣灵作为印记。,
49001013,JPN,,あなたがたもまた、キリストにあって、真理の言葉、すなわち、あなたがたの救の福音を聞き、また、彼を信じた結果、約束された聖霊の証印をおされたのである。,
49002005,ENG,,"even when we were dead in our trespasses , made us alive together with Christ . For by grace loving-kindness you have been saved .",
49002005,DEU,,"uns , die wir doch durch die Übertretungen tot waren , mit Christus lebendig gemacht - durch Gnade seid ihr gerettet -",
49002005,CMN,,就在我们因过犯死了的时候 ， 使我们与基督 一 同活过来 ， （你们得救是靠着恩典 ， ）,
49002005,JPN,,罪過によって死んでいたわたしたちを、キリストと共に生かし――あなたがたの救われたのは、恵みによるのである――,
49002008,ENG,,"By grace Greek : charis , divine favor , loving-kindness you have been saved through faith . It is not from you . It is the gift from God !",
49002008,DEU,,"Denn vermöge der Gnade seid ihr gerettet durch Glauben , und das nicht durch euch - Gottes Gabe ist es - ,",
49002008,CMN,,你们得救是靠着恩典 ， 借着信心。这不是出于自己 ， 而是 神所赐的 ；,
49002008,JPN,,あなたがたの救われたのは、実に、恵みにより、信仰によるのである。それは、あなたがた自身から出たものではなく、神の賜物である。,
49002013,ENG,,"You were once far off but now with Christ Jesus , the blood of Christ has brought you near .",
49002013,DEU,,"Jetzt aber , in Christus Jesus , seid ihr , die ihr einst fern wart , nahe gekommen in dem Blute Christi .",
49002013,CMN,,你们从前远离的人 ， 现今在基督耶稣里 ， 靠着他的血已经可以亲近了。,
49002013,JPN,,ところが、あなたがたは、このように以前は遠く離れていたが、今ではキリスト・イエスにあって、キリストの血によって近いものとなったのである。,
49003002,ENG,,You have heard of the stewardship of God’s loving kindness that was given to me with you in view .,
49003002,DEU,,"wenn ihr anders von der Veranstaltung der Gnade Gottes gehört habt , die mir für euch verliehen worden ist -",
49003002,CMN,,想必你们听过 神恩惠的计划 ， 他为你们的缘故赐恩给我 ，,
49003002,JPN,,わたしがあなたがたのために神から賜わった恵みの務について、あなたがたはたしかに聞いたであろう。,
49003005,ENG,,"It was not made known to other generations of the sons of men , as it has now been revealed to his holy apostles and prophets by the Spirit .",
49003005,DEU,,"das in andern Generationen den Menschenkindern nicht kundgetan worden ist , wie es jetzt seinen heiligen Aposteln und Propheten im Geist geoffenbart wurde .",
49003005,CMN,,这奥秘在以前的世代并没有让世人知道 ， 不像现在借着圣灵启示了圣使徒和先知那样。,
49003005,JPN,,この奥義は、いまは、御霊によって彼の聖なる使徒たちと預言者たちとに啓示されているが、前の時代には、人の子らに対して、そのように知らされてはいなかったのである。,
49003009,ENG,,To make all men see what is the administration of the secret which for ages has been hidden in God who created all things .,
49003009,DEU,,"und für alle ans Licht zu bringen , welches die ( göttliche ) Veranstaltung ( hinsichtlich ) des Geheimnisses ist , das von Ewigkeit her verborgen war in Gott , der alle Dinge erschaffen hat .",
49003009,CMN,,并且使众人明白那奥秘的救世计划是什么（这奥秘是历代以来隐藏在创造万有的 神里面的） ，,
49003009,JPN,,更にまた、万物の造り主である神の中に世々隠されていた奥義にあずかる務がどんなものであるかを、明らかに示すためである。,
49004019,ENG,,"They are past feeling . They have given themselves over to loose conduct , to work all uncleanness with greediness a lust for more .",
49004019,DEU,,"und sie haben alles Schamgefühl verloren und sich der Ausschweifung ergeben zur Verübung jeglicher Unkeuschheit , ( und zwar ) aus Gewinnsucht .",
49004019,CMN,,他们既然麻木不仁 ， 就任凭自己放纵情欲 ， 贪行各样污秽的事。,
49004019,JPN,,自ら無感覚になって、ほしいままにあらゆる不潔な行いをして、放縦に身をゆだねている。,
49004024,ENG,,"Put on the new man , that in the likeness of God has been created in righteousness and holiness of the truth .",
49004024,DEU,,"und anziehen sollt den neuen Menschen , der nach Gott geschaffen ist in wahrhafter Gerechtigkeit und Heiligkeit .",
49004024,CMN,,并且穿上新人。这新人是照着 神的形象 ， 在公义和真实的圣洁里创造的。,
49004024,JPN,,真の義と聖とをそなえた神にかたどって造られた新しき人を着るべきである。,
49006022,ENG,,"I have sent him to you for this very purpose , that you may know our state , and that he may comfort your hearts .",
49006022,DEU,,"den ich ebendeshalb zu euch sende ; damit ihr erfahrt , wie es um uns steht , und ( damit ) er eure Herzen tröstet .",
49006022,CMN,,为了这缘故 ， 我就差他到你们那里去 ， 好让你们明白我们的近况 ， 并且叫他安慰你们的心。,
49006022,JPN,,彼をあなたがたのもとに送るのは、あなたがたがわたしたちの様子を知り、また彼によって心に励ましを受けるようになるためなのである。,
50001029,ENG,,"It has been granted to you in behalf of Christ . Not only to believe on him , but also to suffer in his behalf .",
50001029,DEU,,"Denn euch wurde verliehen , nicht nur an Christus zu glauben , sondern auch für ihn zu leiden ,",
50001029,CMN,,因为 神为了基督的缘故赐恩给你们 ， 使你们不单是信基督 ， 也是要为他受苦 ；,
50001029,JPN,,あなたがたはキリストのために、ただ彼を信じることだけではなく、彼のために苦しむことをも賜わっている。,
50002012,ENG,,"My beloved , you have always obeyed , not just in my presence , but now much more in my absence . Work out your own salvation with fear and trembling .",
50002012,DEU,,"DARUM , meine Geliebten , wie ihr allezeit gehorsam gewesen seid , so mühet euch nicht nur wie in meiner Anwesenheit , sondern weit mehr jetzt in meiner Abwesenheit um euer Heil mit Furcht und Zittern !",
50002012,CMN,,这样看来 ， 我所亲爱的 ， 你们素来是顺服的 ， （不但我在你们那里的时候是这样 ， 现今我不在 ， 你们更要顺服 ， ）就应当恐惧战兢地作成自己的救恩。,
50002012,JPN,,わたしの愛する者たちよ。そういうわけだから、あなたがたがいつも従順であったように、わたしが一緒にいる時だけでなく、いない今は、いっそう従順でいて、恐れおののいて自分の救の達成に努めなさい。,
50002016,ENG,,Hold fast to the word of life so I may rejoice in the day of Christ . That way I will not have labored in vain .,
50002016,DEU,,"indem ihr das Lebenswort festhaltet mir zum Ruhm auf den Tag Christi , dass ich nicht vergeblich gelaufen bin noch vergeblich gearbeitet habe .",
50002016,CMN,,把生命的道显扬出来 ， 使我在基督的日子可以夸耀我没有空跑 ， 也没有徒劳。,
50002016,JPN,,このようにして、キリストの日に、わたしは自分の走ったことがむだでなく、労したこともむだではなかったと誇ることができる。,
50002026,ENG,,He longed to see you and was worried because you had heard that he was sick .,
50002026,DEU,,"da er Sehnsucht nach euch allen hatte und voll Unruhe war , weil ihr gehört hattet , dass er krank war .",
50002026,CMN,,他 一 直在想念你们众人 ， 并且因为你们听见他病了 ， 他就非常难过。,
50002026,JPN,,彼は、あなたがた一同にしきりに会いたがっているからである。その上、自分の病気のことがあなたがたに聞えたので、彼は心苦しく思っている。,
50002028,ENG,,"I have sent him quickly , that , when you see him again , you may rejoice , and that I may be the less sorrowful .",
50002028,DEU,,"Desto eiliger nun sende ich ihn , damit ihr , wenn ihr ihn seht , euch wieder freut und ich weniger Betrübnis habe .",
50002028,CMN,,所以 ， 我更急着差他去 ， 让你们再见到他 ， 就可以喜乐 ， 也可以减少我的挂虑。,
50002028,JPN,,そこで、大急ぎで彼を送り返す。これで、あなたがたは彼と再び会って喜び、わたしもまた、心配を和らげることができよう。,
50003012,ENG,,"Not that I have already obtained , or am already made perfect . But I press on , that I may obtain that for which Christ Jesus also obtained .",
50003012,DEU,,"Nicht dass ich es schon ergriffen hätte oder schon zur Vollendung gekommen wäre ; ich jage ihm aber nach , ob ich es wohl ergreifen möge , weil ich auch von Christus Jesus ergriffen worden bin .",
50003012,CMN,,这并不是说我已经得着了 ， 已经完全了 ， 而是竭力追求 ， 好使我可以得着基督耶稣要我得着的。,
50003012,JPN,,わたしがすでにそれを得たとか、すでに完全な者になっているとか言うのではなく、ただ捕えようとして追い求めているのである。そうするのは、キリスト・イエスによって捕えられているからである。,
50003013,ENG,,"Brothers , I could not yet have obtained it . But one thing I do , I forget the things that are behind , and stretch forward to the things that are ahead .",
50003013,DEU,,"Ihr Brüder , ich halte noch nicht dafür , dass ich es ergriffen habe ; eins jedoch ( tue ich ) : ich vergesse , was hinter mir ist , strecke mich aber nach dem aus , was vor mir ist ,",
50003013,CMN,,弟兄们 ， 我不以为自己已经得着了 ， 我只有 一 件事 ， 就是忘记背后 ， 努力面前 ，,
50003013,JPN,,兄弟たちよ。わたしはすでに捕えたとは思っていない。ただこの一事を努めている。すなわち、後のものを忘れ、前のものに向かってからだを伸ばしつつ、,
50003016,ENG,,"However , we should be guided by what we have learned so far .",
50003016,DEU,,"Doch wozu wir ( schon ) gelangt sind , ebendarin lasset uns wandeln !",
50003016,CMN,,不过 ， 我们到了什么程度 ， 就要照着什么程度去行。,
50003016,JPN,,ただ、わたしたちは、達し得たところに従って進むべきである。,
50003017,ENG,,"Brothers , be imitators of me . Pay attention to those who live by the example we have given you .",
50003017,DEU,,"Ahmet miteinander , ihr Brüder , mein Beispiel nach und habet acht auf die , welche so wandeln , wie ihr uns zum Vorbild habt !",
50003017,CMN,,弟兄们 ， 你们要 一 同效法我 ， 也要留意那些照着我们的榜样而行的人。,
50003017,JPN,,兄弟たちよ。どうか、わたしにならう者となってほしい。また、あなたがたの模範にされているわたしたちにならって歩く人たちに、目をとめなさい。,
50004003,ENG,,"Indeed , true companion , I ask you also to help these women who have shared my struggle in the cause of the good news , together with Clement also and the rest of my fellow workers , whose names are in the Book of Life .",
