TokenID,language,paradigm,mode,gold,pred,correct,DtExp,DtRes,DtUniv,DtDTAM,TLTS,TLAspPfv,TLMdIrr,ClNegPol,ClCntfcl,VcPass,ASTrns,ASUnrg,ASUncc,AktState,AktAct,AktAcc,AktAch
40001024,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
42019046,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42002017,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
41005018,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
40011025a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40024043a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
41004029,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41014009,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40026065,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42008027,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
43002010b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40028006,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
40019028,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42017010c,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42019018,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42009008a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
41010028b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
43005038,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42017010a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
40003017,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43006045,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
40026024b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
42019016,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42004018,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41011017,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41016014a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42020039,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
41014021a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0
40027060,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42004035,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42024006,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42022015,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41014041,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40009008,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43010032,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42008056,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
42015029b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43006046a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
40008029,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
43001034b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43008033,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43011032b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
42008039b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42018042,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43003018a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
41005020,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
40005043,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42009019,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43005037b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43007051,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42013016,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
43011011,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42010042,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42008039a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42001019,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
40001018,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
42007022b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42024023,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
43008042,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
43003018b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
41009009a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42008002a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1
42002020a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
41015034,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40021016,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41012010,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
40026001,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
43003024,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
41006052,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
41010052,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42007045,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
41010029,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42023041,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
41002012,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
41006030,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
43006027,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43002010a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42013007a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40018015,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42019009,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43006036,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43005037a,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
41003021,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
40018013b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
42012039c,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
42012039b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
42005002,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
41004015b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
40014004,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42012003b,cmn,yi_yijing_zaojiu_zaoyi,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43008029,cmn,suo_de,binary,0,0,True,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
43011017,cmn,suo_de,binary,0,0,True,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
42023015,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
42001068b,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40005027,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011023b,cmn,suo_de,binary,0,0,True,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
40028020,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43001018,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42015032,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
42001068a,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011021b,cmn,suo_de,binary,0,0,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
40009033,cmn,suo_de,binary,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
42024018,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
42010013b,cmn,suo_de,binary,0,0,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
41005032,cmn,suo_de,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
40018013a,cmn,suo_de,binary,0,0,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1
42014022,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
40006005,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
42023022a,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
41014021b,cmn,suo_de,binary,0,0,True,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
42004006,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
43007031,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40019027,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42010013a,cmn,suo_de,binary,0,0,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
42024034,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42001049,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42023008,cmn,suo_de,binary,0,0,True,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
41016008,cmn,suo_de,binary,0,0,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
42016011,cmn,suo_de,binary,0,0,True,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43005045,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011023a,cmn,suo_de,binary,0,0,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0
43007030,cmn,suo_de,binary,1,1,True,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
41005034,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42012005,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
42001036,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43007015,cmn,suo_de,binary,0,0,True,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
42015021,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
43004001,cmn,suo_de,binary,0,0,True,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
42008035,cmn,suo_de,binary,0,0,True,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1
41002017,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
40011025b,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42019046,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42002017,cmn,suo_de,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
41005018,cmn,suo_de,binary,0,0,True,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
43003013,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
40011025a,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40024043a,cmn,suo_de,binary,0,0,True,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
41004029,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40026065,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42008027,cmn,suo_de,binary,0,0,True,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
43002010b,cmn,suo_de,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40028006,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
42018021,cmn,suo_de,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40019028,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42017010c,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42019018,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42009008a,cmn,suo_de,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
41010028b,cmn,suo_de,binary,0,0,True,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
42017010a,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
43006045,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
40026024b,cmn,suo_de,binary,0,0,True,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
43009018b,cmn,suo_de,binary,0,0,True,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
40028007b,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42019016,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42004018,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41011017,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40006016,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43008057,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
41016014a,cmn,suo_de,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42020039,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
43003034,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41014021a,cmn,suo_de,binary,0,0,True,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0
42018029,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
40027060,cmn,suo_de,binary,0,0,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42004035,cmn,suo_de,binary,0,0,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42008012,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42022015,cmn,suo_de,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41014041,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40009008,cmn,suo_de,binary,0,0,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42006024,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43010032,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42008056,cmn,suo_de,binary,0,0,True,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
42015029b,cmn,suo_de,binary,0,0,True,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43006046a,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
40008029,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
43001034b,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43008033,cmn,suo_de,binary,0,0,True,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43011032b,cmn,suo_de,binary,0,0,True,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
42008039b,cmn,suo_de,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42018042,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43003018a,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
43011012,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42022071,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40005043,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40015032,cmn,suo_de,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
43007051,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42013016,cmn,suo_de,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
43011011,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42010042,cmn,suo_de,binary,0,0,True,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42008039a,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43006046b,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42001019,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
40001018,cmn,suo_de,binary,0,0,True,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
42007022b,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43008042,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
43003018b,cmn,suo_de,binary,0,0,True,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
40017012,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40028007a,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42008002a,cmn,suo_de,binary,0,0,True,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1
42002020a,cmn,suo_de,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
41015034,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40021016,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40012028,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41012010,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
40026001,cmn,suo_de,binary,0,0,True,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
43003024,cmn,suo_de,binary,0,0,True,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
41006052,cmn,suo_de,binary,0,0,True,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
41010052,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42007045,cmn,suo_de,binary,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
43005022,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41010029,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42023041,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
41002012,cmn,suo_de,binary,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
40003002,cmn,suo_de,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
43002010a,cmn,suo_de,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
